"prefid","area_sqm","pop1393","pop1580","pop1630","pop1680","pop1776","pop1820","pop1851","pop1880","pop1910","disttreaty1897","genalogy1896_prefmatch","pop1920","distshort3","coa_dist2","rvr_dist2","privatebanks3y5"
"S06P04",19001.4,275,481,559,848,699,903,1020,1144,1289,331.762,6,1785,644.6162,508.6264,300.2075,1
"S06P04",19001.4,275,481,559,848,699,903,1020,1144,1289,331.762,6,1785,644.6162,508.6264,300.2075,1
"S06P04",19001.4,275,481,559,848,699,903,1020,1144,1289,331.762,6,1785,644.6162,508.6264,300.2075,1
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,0
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,0
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,0
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,0
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,0
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,1
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,2
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,2
"S10P03",10267.6,218,666,898,859,1033,1226,1372,1523,1700,265.816,4,2076,615.8759,37.07983,83.27845,8
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,0
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,0
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,0
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,0
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,1
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,1
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,1
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,0
"S08P03",14342.5,221,1089,1724,1391,3090,3683,4098,2977,3544,0,51,3609,189.6621,645.8593,38.58086,1
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,0
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,0
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,0
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,0
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,1
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,1
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,1
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,0
"S14P04",32244.6,158,466,634,229,865,1854,1908,1356,1686,393.678,2,1450,785.5264,1058.167,181.4951,4
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,0
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,0
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,0
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,2
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,4
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,12
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,13
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,13
"S17P26",7689.3,1110,2056,2425,1825,2673,3185,3603,850,1194,0,250,1742,404.2299,80.77923,40.53819,20
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S01P06",2700.55,77,175,218,183,337,428,502,551,607,21.0918,3,474,317.1855,270.4712,20.02632,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,0
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,5
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,6
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,2
"S18P10",9948.11,174,447,618,475,1303,1616,1880,2165,2506,123.321,12,2638,968.9235,123.4245,236.7061,4
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,0
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,0
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,0
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,0
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,0
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,1
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,1
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,1
"S07P04",16172.6,382,838,1131,897,1459,1700,1890,1638,2081,454.034,80,2234,643.6755,646.862,391.5204,1
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,0
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,0
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,0
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,0
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,1
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,2
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,1
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,1
"S09P19",16999.3,230,485,592,1128,1837,2288,2754,2373,2699,385.536,87,3325,148.9881,438.9858,192.6959,2
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,0
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,0
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,0
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,0
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,0
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,2
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,4
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,2
"S17P27",6311.04,1203,2270,2690,1468,2153,2568,2907,767,1130,63.8204,121,1857,414.8554,80.49255,41.11194,4
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S03P05",779.769,171,585,814,1366,2300,2539,2743,321,576,655.749,0,20,1016.443,1044.055,614.1723,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,0
"S07P05",7486.31,326,1205,1586,1130,1519,1814,2058,1533,1700,511.326,8,1752,661.7553,539.9564,287.3397,1
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,0
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,0
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,0
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,0
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,1
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,2
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,2
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,2
"S10P04",19587.3,431,1319,1779,1701,2638,3012,3308,3583,3885,146.898,31,4457,515.6689,80.0419,44.70381,6
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,0
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,0
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,0
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,0
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,0
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,1
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,1
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,1
"S08P05",17570.2,675,2265,3132,1943,3038,3621,4168,2930,3411,58.8909,69,4436,134.5667,513.5809,35.17647,2
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S09P20",1660.67,15,38,49,71,190,247,199,357,428,353.539,0,135,383.516,677.1435,259.214,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,0
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,1
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,1
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,1
"S01P07",11856.7,609,1238,1496,1627,2169,2475,2715,684,823,173.572,877,1104,236.7832,249.6046,116.2907,3
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,0
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,1
"S04P06",32415,140,620,923,1357,1503,1830,2116,2425,2791,118.15,18,3001,585.9154,86.22662,206.9831,1
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S13P05",2740.17,210,428,517,287,444,510,563,218,316,558.112,24,220,857.5588,556.1086,391.3441,0
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,0
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,0
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,0
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,0
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,2
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,1
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,1
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,2
"S11P04",24270.1,1718,3241,3841,1756,2652,3066,3431,1535,1835,307.663,95,4329,231.0002,405.6078,206.6624,5
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,0
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,0
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,0
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,0
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,0
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,2
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,2
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,1
"S18P11",4507.14,115,176,249,340,632,750,848,950,1070,224.869,5,1304,873.0425,199.8853,179.3388,1
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,0
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,0
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,0
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,0
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,2
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,14
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,26
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,14
"S12P04",15296.1,455,1290,1709,1961,3485,3976,4385,4804,5285,277.007,81,4142,776.0959,131.2451,142.8488,14
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,0
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,0
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,0
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,0
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,0
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,1
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,1
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,1
"S12P05",3953.05,136,321,402,622,994,1158,1302,1453,1628,417.87,13,924,634.9106,248.4497,13.48648,2
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,0
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,0
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,0
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,0
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,1
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,2
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,1
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,2
"S15P05",12459.7,88,233,303,36,824,1108,1385,1709,2124,271.29,9,2956,911.0381,983.1306,143.2951,6
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,0
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,0
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,0
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,0
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,0
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,1
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,4
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,5
"S17P28",3334.81,1658,3131,3710,1604,2353,2805,3090,1136,1229,52.6662,106,1840,472.4343,24.81898,8.693851,4
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S04P07",10716.9,148,391,513,691,1215,1333,1393,1451,1514,89.7223,46,1435,375.3181,113.9896,329.7852,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,1
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,0
"S11P05",8232.75,523,986,1169,795,1159,1320,1436,527,578,248.496,42,744,177.3374,295.0996,131.5286,1
"S02P03",17560,675,604,587,766,1125,1228,1304,667,708,146.153,44,1370,0,141.1605,202.3915,0
"S02P03",17560,675,604,587,766,1125,1228,1304,667,708,146.153,44,1370,0,141.1605,202.3915,0
"S02P03",17560,675,604,587,766,1125,1228,1304,667,708,146.153,44,1370,0,141.1605,202.3915,0
"S02P03",17560,675,604,587,766,1125,1228,1304,667,708,146.153,44,1370,0,141.1605,202.3915,0
