"province","prefecture","year","interestrate","lender","loandeposit","pop1776","pop1820","pop1851","pop1880","pop1910","coastal_distance","river_distance","river_length","area_sqm","genealogy1911","civilwars","chambermemberp1913","protestantmissinaries1920","disttreaty1897","firms1911","telegraphp_1911","postofficep_1911","pop1393","pop1580","pop1630","pop1680","distshort","east3"
11,11002,1932,20,"priv","l",184,229,275,237,270,438.98599,192.696,23.937,16999.30078,110,3,2078,55,385.5361,0,106,195,230,485,592,1128,148.98805,1
11,11002,1932,20,"priv","l",184,229,275,237,270,438.98599,192.696,23.937,16999.30078,110,3,2078,55,385.5361,0,106,195,230,485,592,1128,148.98805,1
11,11002,1932,20,"priv","l",184,229,275,237,270,438.98599,192.696,23.937,16999.30078,110,3,2078,55,385.5361,0,106,195,230,485,592,1128,148.98805,1
11,11003,1915,11,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1915,20,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,10,"merc","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,20,"mcom","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,20,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,20,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,20,"merc","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,10,"mcom","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,25,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,15,"merc","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,20,"mcom","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,25,"priv","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,15,"mcom","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11003,1932,24,"pawna","l",140,182,205,229,300,538.229,206.55701,29.73,22585.69922,278,2,64,50,351.81104,1,79,148,165,514,696,718,181.7236,1
11,11004,1932,24,"coop","l",123,160,195,124,148,673.987,20.141701,26.767,12279.90039,259,4,0,36,139.6517,0,74,142,96,295,398,276,130.95773,1
11,11004,1932,20,"priv","l",123,160,195,124,148,673.987,20.141701,26.767,12279.90039,259,4,0,36,139.6517,0,74,142,96,295,398,276,130.95773,1
11,11004,1932,6,"coop","l",123,160,195,124,148,673.987,20.141701,26.767,12279.90039,259,4,0,36,139.6517,0,74,142,96,295,398,276,130.95773,1
11,11004,1932,25,"priv","l",123,160,195,124,148,673.987,20.141701,26.767,12279.90039,259,4,0,36,139.6517,0,74,142,96,295,398,276,130.95773,1
11,11004,1932,20,"priv","l",123,160,195,124,148,673.987,20.141701,26.767,12279.90039,259,4,0,36,139.6517,0,74,142,96,295,398,276,130.95773,1
11,11005,1932,20,"mcom","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,20,"merc","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,22.2,"smbk","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,9,"coop","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,16.8,"bank","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,24,"smbk","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,20,"priv","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,11,"merc","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,12,"bank","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,12,"priv","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11005,1932,20,"merc","l",107,127,132,152,180,701.27301,17.436899,38.208,11972.2998,117,1,1041,49,154.04218,0,118,130,293,1347,2025,1097,156.30524,1
11,11006,1915,24,"priv","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,20,"merc","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,17.4,"smbk","d",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,20,"merc","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,7.2,"coop","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,20,"priv","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1932,25,"priv","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1934,24,"usu","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1934,21.6,"usu","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11006,1934,6,"usu","l",84,109,133,161,196,780.14001,89.690598,28.554001,14948.7998,18,0,0,47,89.348015,0,88,164,118,360,485,336,199.58177,1
11,11007,1932,20,"merc","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11007,1932,20,"priv","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11007,1932,20,"priv","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11007,1932,20,"priv","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11007,1932,20,"mcom","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11007,1932,20,"priv","l",140,171,196,223,255,385.80801,272.57501,28.656,22237.69922,35,0,534,23,304.38211,0,154,260,444,943,1153,979,259.02362,1
11,11008,1932,20,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,23.04,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,25,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"merc","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,21.6,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,15,"mcom","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"merc","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,10,"mcom","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"merc","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,20,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,25,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1932,16,"mcom","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1933,20,"priv","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11008,1933,24,"pawnc","l",78,95,109,90,100,328.66,292.28799,11.578,12901.09961,123,0,0,16,297.5979,0,73,155,110,297,387,466,266.40619,1
11,11009,1932,25,"priv","l",72,79,84,70,74,327.11099,259.09601,9.8290005,6845.120117,4,1,0,5,288.79449,0,37,125,87,184,225,428,274.26141,1
11,11009,1932,15,"mcom","l",72,79,84,70,74,327.11099,259.09601,9.8290005,6845.120117,4,1,0,5,288.79449,0,37,125,87,184,225,428,274.26141,1
11,11009,1932,20,"priv","l",72,79,84,70,74,327.11099,259.09601,9.8290005,6845.120117,4,1,0,5,288.79449,0,37,125,87,184,225,428,274.26141,1
11,11009,1932,18,"pawna","l",72,79,84,70,74,327.11099,259.09601,9.8290005,6845.120117,4,1,0,5,288.79449,0,37,125,87,184,225,428,274.26141,1
11,11010,1932,9.6,"bank","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,15,"priv","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,20,"merc","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,15,"mcom","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,20,"priv","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,15,"merc","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,20,"merc","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,25,"merc","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11010,1932,20,"priv","l",50,72,71,76,81,789.16998,202.842,15.264,13144.7998,3,0,0,7,234.09,0,18,115,59,180,243,239,318.06134,1
11,11012,1932,25,"mcom","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11012,1932,20,"priv","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11012,1932,20,"priv","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11012,1932,24,"pawna","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11012,1932,25,"priv","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11012,1932,15,"merc","l",50,54,65,51,52,533.87701,321.341,13.086,10025.59961,15,1,0,6,379.99231,0,37,126,100,210,257,342,370.9668,1
11,11013,1932,20,"priv","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11013,1932,10,"mcom","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11013,1932,18,"bank","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11013,1932,10,"mcom","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11013,1932,6,"merc","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11013,1932,12,"bank","l",81,91,101,106,109,673.57501,162.888,21.194,12745.7002,15,0,0,26,264.16284,0,83,133,117,298,382,555,254.28525,1
11,11014,1924,25,"smbk","l",55,60,62,64,66,627.039,253.85899,11.019,8037.890136,11,3,0,8,385.53452,0,53,103,68,174,223,324,334.51266,1
11,11014,1932,24,"bank","l",55,60,62,64,66,627.039,253.85899,11.019,8037.890136,11,3,0,8,385.53452,0,53,103,68,174,223,324,334.51266,1
11,11014,1932,15,"smbk","d",55,60,62,64,66,627.039,253.85899,11.019,8037.890136,11,3,0,8,385.53452,0,53,103,68,174,223,324,334.51266,1
11,11014,1932,14.4,"bank","l",55,60,62,64,66,627.039,253.85899,11.019,8037.890136,11,3,0,8,385.53452,0,53,103,68,174,223,324,334.51266,1
12,12001,1915,5,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,2,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,3,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,4.8,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,2.4,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,24,"priv","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,3.6,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,24,"priv","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1915,4,"bank","d",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1916,24,"smbk","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1916,12,"smbk","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1917,14.4,"smbk","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1926,24,"pawng","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1933,24,"priv","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1934,10.8,"coop","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1934,12,"coop","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1934,20,"merc","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1935,10.2,"smbk","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1935,10.8,"bank","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1935,24.12,"coop","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1935,14.4,"coop","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1936,10.8,"bank","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12001,1936,9.6,"bank","l",242,294,325,104,206,918.37402,356.79501,34.067001,24358.19922,41,5,1850,134,452.95343,1,312,526,538,1245,1558,915,775.96704,1
12,12002,1915,27,"priv","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12002,1915,21,"priv","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12002,1915,15,"priv","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12002,1934,12,"coop","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12002,1936,14.4,"bank","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12002,1936,12,"bank","l",158,180,198,90,113,776.75201,443.03699,17.672001,11445.40039,11,0,0,45,472.2446,0,163,291,286,662,829,487,788.20044,1
12,12005,1933,24,"priv","l",11,75,90,57,82,856.71802,286.20801,16.326,17750.59961,5,1,0,7,374.31937,0,83,159,434,1005,1258,739,694.11652,1
12,12008,1917,24,"pawng","l",42,48,58,42,51,638.13599,580.24701,23.455999,12688.5,1,0,0,14,651.54779,0,15,129,59,174,233,124,1112.2026,1
12,12008,1933,26.4,"priv","l",42,48,58,42,51,638.13599,580.24701,23.455999,12688.5,1,0,0,14,651.54779,0,15,129,59,174,233,124,1112.2026,1
12,12008,1933,24,"pawng","l",42,48,58,42,51,638.13599,580.24701,23.455999,12688.5,1,0,0,14,651.54779,0,15,129,59,174,233,124,1112.2026,1
12,12012,1915,25,"priv","l",30,34,37,18,28,946.09003,404.54199,5.6300001,2337.070068,6,0,0,15,512.45343,0,28,98,55,128,160,94,835.49152,1
13,13001,1915,15,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1920,10.2,"exbk","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1928,24,"pawna","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1931,28.8,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1931,23.04,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1931,24,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1931,24,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1933,21.6,"smbk","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1933,18.5,"smbk","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1935,13.2,"smbk","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13001,1935,24,"priv","l",242,270,291,88,130,1263.15,727.72101,56.076,46852.60156,15,1,37,10,622.91357,0,96,187,96,444,672,1177,1223.9825,0
13,13007,1935,24,"priv","l",135,150,162,46,72,1295.42,936.73999,44.423,45019.30078,16,0,35,4,410.33002,0,99,165,113,458,657,850,1446.9064,0
13,13008,1935,24,"priv","l",64,71,79,26,41,1416.9399,891.72803,57.377998,35207.30078,8,0,182,1,450.9682,0,35,163,25,122,186,277,1404.882,0
13,13010,1933,24,"pawnc","l",78,87,94,93,116,1146.84,461.936,18.228001,18111.80078,7,0,0,6,564.3681,0,54,147,100,335,464,684,989.06256,0
14,14001,1915,16.2,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1917,16.8,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1917,15.6,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,18.6,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,18,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,4.8,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,12,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,10.2,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,19.6,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,9.6,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1919,16.2,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1920,12,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1920,24,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1920,4.8,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1921,12,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1921,16.8,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1922,6.996,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1922,12.156,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1923,13.74,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1923,8.652,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1924,5.4,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1924,12,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1925,8.4,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1925,13.8,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1926,16.728,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1927,19.116,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
14,14001,1928,13.368,"smbk","l",274,365,455,559,693,858.159,8.6402302,45.168999,32238.80078,28,5,5486,71,0,25,288,428,279,749,975,48,654.4848,0
